"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"1659",0.05,"G3",42.001,"bayes.est","informative",0.9,4
"1660",0.05,"G4",28.301,"bayes.est","informative",0.9,4
"1661",0.95,"G1",18.801,"bayes.est","informative",0.9,5
"1662",0.95,"G2",11.301,"bayes.est","informative",0.9,5
"1663",0.95,"G3",18.901,"bayes.est","informative",0.9,5
"1664",0.95,"G4",7.601,"bayes.est","informative",0.9,5
"1665",0.75,"G1",26.301,"bayes.est","informative",0.9,5
"1666",0.75,"G2",21.501,"bayes.est","informative",0.9,5
"1667",0.75,"G3",28.501,"bayes.est","informative",0.9,5
"1668",0.75,"G4",13.901,"bayes.est","informative",0.9,5
"1669",0.5,"G1",30.201,"bayes.est","informative",0.9,5
"1670",0.5,"G2",28.101,"bayes.est","informative",0.9,5
"1671",0.5,"G3",33.501,"bayes.est","informative",0.9,5
"1672",0.5,"G4",18.901,"bayes.est","informative",0.9,5
"1673",0.25,"G1",33.201,"bayes.est","informative",0.9,5
"1674",0.25,"G2",33.601,"bayes.est","informative",0.9,5
"1675",0.25,"G3",37.501,"bayes.est","informative",0.9,5
"1676",0.25,"G4",23.301,"bayes.est","informative",0.9,5
"1677",0.05,"G1",36.601,"bayes.est","informative",0.9,5
"1678",0.05,"G2",39.801,"bayes.est","informative",0.9,5
"1679",0.05,"G3",42.001,"bayes.est","informative",0.9,5
"1680",0.05,"G4",28.401,"bayes.est","informative",0.9,5
"1681",0.95,"G1",14.401,"bayes.est","informative",0.9,6
"1682",0.95,"G2",9.501,"bayes.est","informative",0.9,6
"1683",0.95,"G3",11.901,"bayes.est","informative",0.9,6
"1684",0.95,"G4",6.801,"bayes.est","informative",0.9,6
"1685",0.75,"G1",23.701,"bayes.est","informative",0.9,6
"1686",0.75,"G2",19.301,"bayes.est","informative",0.9,6
"1687",0.75,"G3",22.801,"bayes.est","informative",0.9,6
"1688",0.75,"G4",12.101,"bayes.est","informative",0.9,6
"1689",0.5,"G1",28.801,"bayes.est","informative",0.9,6
"1690",0.5,"G2",26.601,"bayes.est","informative",0.9,6
"1691",0.5,"G3",29.801,"bayes.est","informative",0.9,6
"1692",0.5,"G4",17.201,"bayes.est","informative",0.9,6
"1693",0.25,"G1",33.001,"bayes.est","informative",0.9,6
"1694",0.25,"G2",32.901,"bayes.est","informative",0.9,6
"1695",0.25,"G3",35.601,"bayes.est","informative",0.9,6
"1696",0.25,"G4",22.201,"bayes.est","informative",0.9,6
"1697",0.05,"G1",37.601,"bayes.est","informative",0.9,6
"1698",0.05,"G2",40.301,"bayes.est","informative",0.9,6
"1699",0.05,"G3",42.101,"bayes.est","informative",0.9,6
"1700",0.05,"G4",28.301,"bayes.est","informative",0.9,6
"1701",0.95,"G1",18.901,"bayes.est","informative",0.9,7
"1702",0.95,"G2",11.301,"bayes.est","informative",0.9,7
"1703",0.95,"G3",19.101,"bayes.est","informative",0.9,7
"1704",0.95,"G4",7.701,"bayes.est","informative",0.9,7
"1705",0.75,"G1",26.401,"bayes.est","informative",0.9,7
"1706",0.75,"G2",21.601,"bayes.est","informative",0.9,7
"1707",0.75,"G3",28.701,"bayes.est","informative",0.9,7
"1708",0.75,"G4",14.001,"bayes.est","informative",0.9,7
"1709",0.5,"G1",30.201,"bayes.est","informative",0.9,7
"1710",0.5,"G2",28.201,"bayes.est","informative",0.9,7
"1711",0.5,"G3",33.701,"bayes.est","informative",0.9,7
"1712",0.5,"G4",18.901,"bayes.est","informative",0.9,7
"1713",0.25,"G1",33.201,"bayes.est","informative",0.9,7
"1714",0.25,"G2",33.601,"bayes.est","informative",0.9,7
"1715",0.25,"G3",37.601,"bayes.est","informative",0.9,7
"1716",0.25,"G4",23.301,"bayes.est","informative",0.9,7
"1717",0.05,"G1",36.601,"bayes.est","informative",0.9,7
"1718",0.05,"G2",39.801,"bayes.est","informative",0.9,7
"1719",0.05,"G3",42.001,"bayes.est","informative",0.9,7
"1720",0.05,"G4",28.401,"bayes.est","informative",0.9,7
"1721",0.95,"G1",15.701,"bayes.est","informative",0.9,8
"1722",0.95,"G2",10.001,"bayes.est","informative",0.9,8
"1723",0.95,"G3",13.701,"bayes.est","informative",0.9,8
"1724",0.95,"G4",7.001,"bayes.est","informative",0.9,8
"1725",0.75,"G1",24.501,"bayes.est","informative",0.9,8
"1726",0.75,"G2",20.001,"bayes.est","informative",0.9,8
"1727",0.75,"G3",24.701,"bayes.est","informative",0.9,8
"1728",0.75,"G4",12.601,"bayes.est","informative",0.9,8
"1729",0.5,"G1",29.301,"bayes.est","informative",0.9,8
"1730",0.5,"G2",27.101,"bayes.est","informative",0.9,8
"1731",0.5,"G3",31.001,"bayes.est","informative",0.9,8
"1732",0.5,"G4",17.701,"bayes.est","informative",0.9,8
"1733",0.25,"G1",33.001,"bayes.est","informative",0.9,8
"1734",0.25,"G2",33.101,"bayes.est","informative",0.9,8
"1735",0.25,"G3",36.201,"bayes.est","informative",0.9,8
"1736",0.25,"G4",22.501,"bayes.est","informative",0.9,8
"1737",0.05,"G1",37.201,"bayes.est","informative",0.9,8
"1738",0.05,"G2",40.101,"bayes.est","informative",0.9,8
"1739",0.05,"G3",42.101,"bayes.est","informative",0.9,8
"1740",0.05,"G4",28.301,"bayes.est","informative",0.9,8
"1741",0.95,"G1",19.401,"bayes.est","informative",0.9,9
"1742",0.95,"G2",11.501,"bayes.est","informative",0.9,9
"1743",0.95,"G3",20.001,"bayes.est","informative",0.9,9
"1744",0.95,"G4",7.801,"bayes.est","informative",0.9,9
"1745",0.75,"G1",26.601,"bayes.est","informative",0.9,9
"1746",0.75,"G2",21.801,"bayes.est","informative",0.9,9
"1747",0.75,"G3",29.201,"bayes.est","informative",0.9,9
"1748",0.75,"G4",14.201,"bayes.est","informative",0.9,9
"1749",0.5,"G1",30.301,"bayes.est","informative",0.9,9
"1750",0.5,"G2",28.301,"bayes.est","informative",0.9,9
"1751",0.5,"G3",34.001,"bayes.est","informative",0.9,9
"1752",0.5,"G4",19.101,"bayes.est","informative",0.9,9
"1753",0.25,"G1",33.301,"bayes.est","informative",0.9,9
"1754",0.25,"G2",33.701,"bayes.est","informative",0.9,9
"1755",0.25,"G3",37.801,"bayes.est","informative",0.9,9
"1756",0.25,"G4",23.401,"bayes.est","informative",0.9,9
"1757",0.05,"G1",36.501,"bayes.est","informative",0.9,9
"1758",0.05,"G2",39.801,"bayes.est","informative",0.9,9
"1759",0.05,"G3",42.001,"bayes.est","informative",0.9,9
"1760",0.05,"G4",28.401,"bayes.est","informative",0.9,9
"1761",0.95,"G1",14.501,"bayes.est","informative",0.9,10
"1762",0.95,"G2",9.501,"bayes.est","informative",0.9,10
"1763",0.95,"G3",11.901,"bayes.est","informative",0.9,10
"1764",0.95,"G4",6.801,"bayes.est","informative",0.9,10
"1765",0.75,"G1",23.701,"bayes.est","informative",0.9,10
"1766",0.75,"G2",19.401,"bayes.est","informative",0.9,10
"1767",0.75,"G3",22.901,"bayes.est","informative",0.9,10
"1768",0.75,"G4",12.201,"bayes.est","informative",0.9,10
"1769",0.5,"G1",28.901,"bayes.est","informative",0.9,10
"1770",0.5,"G2",26.601,"bayes.est","informative",0.9,10
"1771",0.5,"G3",29.901,"bayes.est","informative",0.9,10
"1772",0.5,"G4",17.301,"bayes.est","informative",0.9,10
"1773",0.25,"G1",33.001,"bayes.est","informative",0.9,10
"1774",0.25,"G2",32.901,"bayes.est","informative",0.9,10
"1775",0.25,"G3",35.601,"bayes.est","informative",0.9,10
"1776",0.25,"G4",22.201,"bayes.est","informative",0.9,10
"1777",0.05,"G1",37.601,"bayes.est","informative",0.9,10
"1778",0.05,"G2",40.301,"bayes.est","informative",0.9,10
"1779",0.05,"G3",42.101,"bayes.est","informative",0.9,10
"1780",0.05,"G4",28.301,"bayes.est","informative",0.9,10
"1781",0.95,"G1",17.201,"bayes.est","uninformative",1,1
"1782",0.95,"G2",10.301,"bayes.est","uninformative",1,1
"1783",0.95,"G3",15.801,"bayes.est","uninformative",1,1
"1784",0.95,"G4",7.101,"bayes.est","uninformative",1,1
"1785",0.75,"G1",25.401,"bayes.est","uninformative",1,1
"1786",0.75,"G2",20.501,"bayes.est","uninformative",1,1
"1787",0.75,"G3",26.301,"bayes.est","uninformative",1,1
"1788",0.75,"G4",12.901,"bayes.est","uninformative",1,1
"1789",0.5,"G1",29.701,"bayes.est","uninformative",1,1
"1790",0.5,"G2",27.401,"bayes.est","uninformative",1,1
"1791",0.5,"G3",32.101,"bayes.est","uninformative",1,1
"1792",0.5,"G4",18.001,"bayes.est","uninformative",1,1
"1793",0.25,"G1",33.101,"bayes.est","uninformative",1,1
"1794",0.25,"G2",33.301,"bayes.est","uninformative",1,1
"1795",0.25,"G3",36.801,"bayes.est","uninformative",1,1
"1796",0.25,"G4",22.701,"bayes.est","uninformative",1,1
"1797",0.05,"G1",36.901,"bayes.est","uninformative",1,1
"1798",0.05,"G2",40.001,"bayes.est","uninformative",1,1
"1799",0.05,"G3",42.001,"bayes.est","uninformative",1,1
"1800",0.05,"G4",28.301,"bayes.est","uninformative",1,1
"1801",0.95,"G1",17.001,"bayes.est","uninformative",1,2
"1802",0.95,"G2",10.301,"bayes.est","uninformative",1,2
"1803",0.95,"G3",15.501,"bayes.est","uninformative",1,2
"1804",0.95,"G4",7.101,"bayes.est","uninformative",1,2
"1805",0.75,"G1",25.301,"bayes.est","uninformative",1,2
"1806",0.75,"G2",20.401,"bayes.est","uninformative",1,2
"1807",0.75,"G3",26.101,"bayes.est","uninformative",1,2
"1808",0.75,"G4",12.801,"bayes.est","uninformative",1,2
"1809",0.5,"G1",29.701,"bayes.est","uninformative",1,2
"1810",0.5,"G2",27.301,"bayes.est","uninformative",1,2
"1811",0.5,"G3",32.001,"bayes.est","uninformative",1,2
"1812",0.5,"G4",17.901,"bayes.est","uninformative",1,2
"1813",0.25,"G1",33.101,"bayes.est","uninformative",1,2
"1814",0.25,"G2",33.201,"bayes.est","uninformative",1,2
"1815",0.25,"G3",36.701,"bayes.est","uninformative",1,2
"1816",0.25,"G4",22.601,"bayes.est","uninformative",1,2
"1817",0.05,"G1",37.001,"bayes.est","uninformative",1,2
"1818",0.05,"G2",40.001,"bayes.est","uninformative",1,2
"1819",0.05,"G3",42.001,"bayes.est","uninformative",1,2
"1820",0.05,"G4",28.301,"bayes.est","uninformative",1,2
"1821",0.95,"G1",15.101,"bayes.est","uninformative",1,3
"1822",0.95,"G2",9.601,"bayes.est","uninformative",1,3
"1823",0.95,"G3",12.601,"bayes.est","uninformative",1,3
"1824",0.95,"G4",6.801,"bayes.est","uninformative",1,3
"1825",0.75,"G1",24.201,"bayes.est","uninformative",1,3
"1826",0.75,"G2",19.501,"bayes.est","uninformative",1,3
"1827",0.75,"G3",23.601,"bayes.est","uninformative",1,3
"1828",0.75,"G4",12.201,"bayes.est","uninformative",1,3
"1829",0.5,"G1",29.101,"bayes.est","uninformative",1,3
"1830",0.5,"G2",26.701,"bayes.est","uninformative",1,3
"1831",0.5,"G3",30.301,"bayes.est","uninformative",1,3
"1832",0.5,"G4",17.301,"bayes.est","uninformative",1,3
"1833",0.25,"G1",33.001,"bayes.est","uninformative",1,3
"1834",0.25,"G2",33.001,"bayes.est","uninformative",1,3
"1835",0.25,"G3",35.801,"bayes.est","uninformative",1,3
"1836",0.25,"G4",22.201,"bayes.est","uninformative",1,3
"1837",0.05,"G1",37.301,"bayes.est","uninformative",1,3
"1838",0.05,"G2",40.201,"bayes.est","uninformative",1,3
"1839",0.05,"G3",42.101,"bayes.est","uninformative",1,3
"1840",0.05,"G4",28.301,"bayes.est","uninformative",1,3
"1841",0.95,"G1",18.901,"bayes.est","uninformative",1,4
"1842",0.95,"G2",11.001,"bayes.est","uninformative",1,4
"1843",0.95,"G3",18.801,"bayes.est","uninformative",1,4
"1844",0.95,"G4",7.401,"bayes.est","uninformative",1,4
"1845",0.75,"G1",26.301,"bayes.est","uninformative",1,4
"1846",0.75,"G2",21.201,"bayes.est","uninformative",1,4
"1847",0.75,"G3",28.401,"bayes.est","uninformative",1,4
"1848",0.75,"G4",13.601,"bayes.est","uninformative",1,4
"1849",0.5,"G1",30.201,"bayes.est","uninformative",1,4
"1850",0.5,"G2",27.901,"bayes.est","uninformative",1,4
"1851",0.5,"G3",33.501,"bayes.est","uninformative",1,4
"1852",0.5,"G4",18.601,"bayes.est","uninformative",1,4
"1853",0.25,"G1",33.201,"bayes.est","uninformative",1,4
"1854",0.25,"G2",33.501,"bayes.est","uninformative",1,4
"1855",0.25,"G3",37.501,"bayes.est","uninformative",1,4
"1856",0.25,"G4",23.101,"bayes.est","uninformative",1,4
"1857",0.05,"G1",36.601,"bayes.est","uninformative",1,4
"1858",0.05,"G2",39.801,"bayes.est","uninformative",1,4
"1859",0.05,"G3",42.001,"bayes.est","uninformative",1,4
"1860",0.05,"G4",28.401,"bayes.est","uninformative",1,4
"1861",0.95,"G1",15.601,"bayes.est","uninformative",1,5
"1862",0.95,"G2",9.801,"bayes.est","uninformative",1,5
"1863",0.95,"G3",13.301,"bayes.est","uninformative",1,5
"1864",0.95,"G4",6.901,"bayes.est","uninformative",1,5
"1865",0.75,"G1",24.501,"bayes.est","uninformative",1,5
"1866",0.75,"G2",19.801,"bayes.est","uninformative",1,5
"1867",0.75,"G3",24.301,"bayes.est","uninformative",1,5
"1868",0.75,"G4",12.401,"bayes.est","uninformative",1,5
"1869",0.5,"G1",29.201,"bayes.est","uninformative",1,5
"1870",0.5,"G2",26.901,"bayes.est","uninformative",1,5
"1871",0.5,"G3",30.801,"bayes.est","uninformative",1,5
"1872",0.5,"G4",17.501,"bayes.est","uninformative",1,5
"1873",0.25,"G1",33.001,"bayes.est","uninformative",1,5
"1874",0.25,"G2",33.101,"bayes.est","uninformative",1,5
"1875",0.25,"G3",36.101,"bayes.est","uninformative",1,5
"1876",0.25,"G4",22.301,"bayes.est","uninformative",1,5
"1877",0.05,"G1",37.201,"bayes.est","uninformative",1,5
"1878",0.05,"G2",40.201,"bayes.est","uninformative",1,5
"1879",0.05,"G3",42.101,"bayes.est","uninformative",1,5
"1880",0.05,"G4",28.301,"bayes.est","uninformative",1,5
"1881",0.95,"G1",17.601,"bayes.est","uninformative",1,6
"1882",0.95,"G2",10.501,"bayes.est","uninformative",1,6
"1883",0.95,"G3",16.501,"bayes.est","uninformative",1,6
"1884",0.95,"G4",7.201,"bayes.est","uninformative",1,6
"1885",0.75,"G1",25.601,"bayes.est","uninformative",1,6
"1886",0.75,"G2",20.701,"bayes.est","uninformative",1,6
"1887",0.75,"G3",26.801,"bayes.est","uninformative",1,6
"1888",0.75,"G4",13.101,"bayes.est","uninformative",1,6
"1889",0.5,"G1",29.801,"bayes.est","uninformative",1,6
"1890",0.5,"G2",27.501,"bayes.est","uninformative",1,6
"1891",0.5,"G3",32.501,"bayes.est","uninformative",1,6
"1892",0.5,"G4",18.101,"bayes.est","uninformative",1,6
"1893",0.25,"G1",33.101,"bayes.est","uninformative",1,6
"1894",0.25,"G2",33.301,"bayes.est","uninformative",1,6
"1895",0.25,"G3",37.001,"bayes.est","uninformative",1,6
"1896",0.25,"G4",22.801,"bayes.est","uninformative",1,6
"1897",0.05,"G1",36.801,"bayes.est","uninformative",1,6
"1898",0.05,"G2",39.901,"bayes.est","uninformative",1,6
"1899",0.05,"G3",42.001,"bayes.est","uninformative",1,6
"1900",0.05,"G4",28.301,"bayes.est","uninformative",1,6
"1901",0.95,"G1",17.501,"bayes.est","uninformative",1,7
"1902",0.95,"G2",10.401,"bayes.est","uninformative",1,7
"1903",0.95,"G3",16.201,"bayes.est","uninformative",1,7
"1904",0.95,"G4",7.101,"bayes.est","uninformative",1,7
"1905",0.75,"G1",25.501,"bayes.est","uninformative",1,7
"1906",0.75,"G2",20.601,"bayes.est","uninformative",1,7
"1907",0.75,"G3",26.601,"bayes.est","uninformative",1,7
"1908",0.75,"G4",13.001,"bayes.est","uninformative",1,7
"1909",0.5,"G1",29.801,"bayes.est","uninformative",1,7
"1910",0.5,"G2",27.501,"bayes.est","uninformative",1,7
"1911",0.5,"G3",32.301,"bayes.est","uninformative",1,7
"1912",0.5,"G4",18.101,"bayes.est","uninformative",1,7
"1913",0.25,"G1",33.101,"bayes.est","uninformative",1,7
"1914",0.25,"G2",33.301,"bayes.est","uninformative",1,7
"1915",0.25,"G3",36.901,"bayes.est","uninformative",1,7
"1916",0.25,"G4",22.801,"bayes.est","uninformative",1,7
"1917",0.05,"G1",36.901,"bayes.est","uninformative",1,7
"1918",0.05,"G2",40.001,"bayes.est","uninformative",1,7
"1919",0.05,"G3",42.001,"bayes.est","uninformative",1,7
"1920",0.05,"G4",28.401,"bayes.est","uninformative",1,7
"1921",0.95,"G1",15.501,"bayes.est","uninformative",1,8
"1922",0.95,"G2",9.701,"bayes.est","uninformative",1,8
"1923",0.95,"G3",13.101,"bayes.est","uninformative",1,8
"1924",0.95,"G4",6.801,"bayes.est","uninformative",1,8
"1925",0.75,"G1",24.301,"bayes.est","uninformative",1,8
"1926",0.75,"G2",19.701,"bayes.est","uninformative",1,8
"1927",0.75,"G3",24.001,"bayes.est","uninformative",1,8
"1928",0.75,"G4",12.301,"bayes.est","uninformative",1,8
"1929",0.5,"G1",29.101,"bayes.est","uninformative",1,8
"1930",0.5,"G2",26.801,"bayes.est","uninformative",1,8
"1931",0.5,"G3",30.601,"bayes.est","uninformative",1,8
"1932",0.5,"G4",17.401,"bayes.est","uninformative",1,8
"1933",0.25,"G1",32.901,"bayes.est","uninformative",1,8
"1934",0.25,"G2",33.001,"bayes.est","uninformative",1,8
"1935",0.25,"G3",36.001,"bayes.est","uninformative",1,8
"1936",0.25,"G4",22.301,"bayes.est","uninformative",1,8
"1937",0.05,"G1",37.201,"bayes.est","uninformative",1,8
"1938",0.05,"G2",40.101,"bayes.est","uninformative",1,8
"1939",0.05,"G3",42.101,"bayes.est","uninformative",1,8
"1940",0.05,"G4",28.301,"bayes.est","uninformative",1,8
"1941",0.95,"G1",19.301,"bayes.est","uninformative",1,9
"1942",0.95,"G2",11.201,"bayes.est","uninformative",1,9
"1943",0.95,"G3",19.601,"bayes.est","uninformative",1,9
"1944",0.95,"G4",7.501,"bayes.est","uninformative",1,9
"1945",0.75,"G1",26.601,"bayes.est","uninformative",1,9
"1946",0.75,"G2",21.501,"bayes.est","uninformative",1,9
"1947",0.75,"G3",28.901,"bayes.est","uninformative",1,9
"1948",0.75,"G4",13.701,"bayes.est","uninformative",1,9
"1949",0.5,"G1",30.301,"bayes.est","uninformative",1,9
"1950",0.5,"G2",28.101,"bayes.est","uninformative",1,9
"1951",0.5,"G3",33.801,"bayes.est","uninformative",1,9
"1952",0.5,"G4",18.701,"bayes.est","uninformative",1,9
"1953",0.25,"G1",33.301,"bayes.est","uninformative",1,9
"1954",0.25,"G2",33.601,"bayes.est","uninformative",1,9
"1955",0.25,"G3",37.701,"bayes.est","uninformative",1,9
"1956",0.25,"G4",23.201,"bayes.est","uninformative",1,9
"1957",0.05,"G1",36.601,"bayes.est","uninformative",1,9
"1958",0.05,"G2",39.801,"bayes.est","uninformative",1,9
"1959",0.05,"G3",42.001,"bayes.est","uninformative",1,9
"1960",0.05,"G4",28.401,"bayes.est","uninformative",1,9
"1961",0.95,"G1",18.901,"bayes.est","uninformative",1,10
"1962",0.95,"G2",11.001,"bayes.est","uninformative",1,10
"1963",0.95,"G3",18.901,"bayes.est","uninformative",1,10
"1964",0.95,"G4",7.501,"bayes.est","uninformative",1,10
"1965",0.75,"G1",26.301,"bayes.est","uninformative",1,10
"1966",0.75,"G2",21.301,"bayes.est","uninformative",1,10
"1967",0.75,"G3",28.501,"bayes.est","uninformative",1,10
"1968",0.75,"G4",13.601,"bayes.est","uninformative",1,10
"1969",0.5,"G1",30.201,"bayes.est","uninformative",1,10
"1970",0.5,"G2",27.901,"bayes.est","uninformative",1,10
"1971",0.5,"G3",33.501,"bayes.est","uninformative",1,10
"1972",0.5,"G4",18.601,"bayes.est","uninformative",1,10
"1973",0.25,"G1",33.201,"bayes.est","uninformative",1,10
"1974",0.25,"G2",33.501,"bayes.est","uninformative",1,10
"1975",0.25,"G3",37.501,"bayes.est","uninformative",1,10
"1976",0.25,"G4",23.101,"bayes.est","uninformative",1,10
"1977",0.05,"G1",36.501,"bayes.est","uninformative",1,10
"1978",0.05,"G2",39.801,"bayes.est","uninformative",1,10
"1979",0.05,"G3",42.001,"bayes.est","uninformative",1,10
"1980",0.05,"G4",28.401,"bayes.est","uninformative",1,10
"1981",0.95,"G1",15.401,"bayes.est","uninformative",2,1
"1982",0.95,"G2",9.301,"bayes.est","uninformative",2,1
"1983",0.95,"G3",11.701,"bayes.est","uninformative",2,1
"1984",0.95,"G4",6.501,"bayes.est","uninformative",2,1
"1985",0.75,"G1",24.301,"bayes.est","uninformative",2,1
"1986",0.75,"G2",18.901,"bayes.est","uninformative",2,1
"1987",0.75,"G3",22.601,"bayes.est","uninformative",2,1
"1988",0.75,"G4",11.501,"bayes.est","uninformative",2,1
"1989",0.5,"G1",29.101,"bayes.est","uninformative",2,1
"1990",0.5,"G2",26.301,"bayes.est","uninformative",2,1
"1991",0.5,"G3",29.701,"bayes.est","uninformative",2,1
"1992",0.5,"G4",16.601,"bayes.est","uninformative",2,1
"1993",0.25,"G1",33.001,"bayes.est","uninformative",2,1
"1994",0.25,"G2",32.801,"bayes.est","uninformative",2,1
"1995",0.25,"G3",35.501,"bayes.est","uninformative",2,1
"1996",0.25,"G4",21.701,"bayes.est","uninformative",2,1
"1997",0.05,"G1",37.301,"bayes.est","uninformative",2,1
"1998",0.05,"G2",40.301,"bayes.est","uninformative",2,1
"1999",0.05,"G3",42.101,"bayes.est","uninformative",2,1
"2000",0.05,"G4",28.301,"bayes.est","uninformative",2,1
"2001",0.95,"G1",14.201,"bayes.est","uninformative",2,2
"2002",0.95,"G2",9.001,"bayes.est","uninformative",2,2
"2003",0.95,"G3",10.301,"bayes.est","uninformative",2,2
"2004",0.95,"G4",6.401,"bayes.est","uninformative",2,2
"2005",0.75,"G1",23.501,"bayes.est","uninformative",2,2
"2006",0.75,"G2",18.501,"bayes.est","uninformative",2,2
"2007",0.75,"G3",20.901,"bayes.est","uninformative",2,2
"2008",0.75,"G4",11.101,"bayes.est","uninformative",2,2
"2009",0.5,"G1",28.801,"bayes.est","uninformative",2,2
"2010",0.5,"G2",26.001,"bayes.est","uninformative",2,2
"2011",0.5,"G3",28.501,"bayes.est","uninformative",2,2
"2012",0.5,"G4",16.201,"bayes.est","uninformative",2,2
"2013",0.25,"G1",32.901,"bayes.est","uninformative",2,2
"2014",0.25,"G2",32.701,"bayes.est","uninformative",2,2
"2015",0.25,"G3",34.901,"bayes.est","uninformative",2,2
"2016",0.25,"G4",21.501,"bayes.est","uninformative",2,2
"2017",0.05,"G1",37.601,"bayes.est","uninformative",2,2
"2018",0.05,"G2",40.501,"bayes.est","uninformative",2,2
"2019",0.05,"G3",42.201,"bayes.est","uninformative",2,2
"2020",0.05,"G4",28.201,"bayes.est","uninformative",2,2
"2021",0.95,"G1",13.801,"bayes.est","uninformative",2,3
"2022",0.95,"G2",8.901,"bayes.est","uninformative",2,3
"2023",0.95,"G3",9.901,"bayes.est","uninformative",2,3
"2024",0.95,"G4",6.401,"bayes.est","uninformative",2,3
"2025",0.75,"G1",23.301,"bayes.est","uninformative",2,3
"2026",0.75,"G2",18.301,"bayes.est","uninformative",2,3
"2027",0.75,"G3",20.401,"bayes.est","uninformative",2,3
"2028",0.75,"G4",11.101,"bayes.est","uninformative",2,3
