"","iter","estimate","priorSD","grouping","bayestype","parameter","est.type","priortype","type"
"2400","6",0.214,"0.7",NA,"prior","b1","coef","informative","bayes.est"
"2401","6",0.2429,"0.8","G1","post","b0","bias","informative","bayes.est"
"2402","6",0.5055,"0.8","G1","post","b1","bias","informative","bayes.est"
"2403","6",-4.0675,"0.8","G1","post","b0","coef","informative","bayes.est"
"2404","6",0.137,"0.8","G1","post","b1","coef","informative","bayes.est"
"2405","6",0.1411,"0.8","G2","post","b0","bias","informative","bayes.est"
"2406","6",0.2831,"0.8","G2","post","b1","bias","informative","bayes.est"
"2407","6",-5.1035,"0.8","G2","post","b0","coef","informative","bayes.est"
"2408","6",0.1162,"0.8","G2","post","b1","coef","informative","bayes.est"
"2409","6",0.1767,"0.8","G3","post","b0","bias","informative","bayes.est"
"2410","6",0.2669,"0.8","G3","post","b1","bias","informative","bayes.est"
"2411","6",-6.9817,"0.8","G3","post","b0","coef","informative","bayes.est"
"2412","6",0.2027,"0.8","G3","post","b1","coef","informative","bayes.est"
"2413","6",0.3731,"0.8","G4","post","b0","bias","informative","bayes.est"
"2414","6",0.641,"0.8","G4","post","b1","bias","informative","bayes.est"
"2415","6",-6.4311,"0.8","G4","post","b0","coef","informative","bayes.est"
"2416","6",0.1521,"0.8","G4","post","b1","coef","informative","bayes.est"
"2417","6",-0.01,"0.8","pi","post","pi","bias","informative","bayes.est"
"2418","6",0.7149,"0.8","pi","post","pi","coef","informative","bayes.est"
"2419","6",-8.3088,"0.8",NA,"prior","b0","coef","informative","bayes.est"
"2420","6",0.0566,"0.8",NA,"prior","b1","coef","informative","bayes.est"
"2421","6",0.1143,"0.9","G1","post","b0","bias","informative","bayes.est"
"2422","6",0.2356,"0.9","G1","post","b1","bias","informative","bayes.est"
"2423","6",-3.6466,"0.9","G1","post","b0","coef","informative","bayes.est"
"2424","6",0.1124,"0.9","G1","post","b1","coef","informative","bayes.est"
"2425","6",0.0549,"0.9","G2","post","b0","bias","informative","bayes.est"
"2426","6",0.105,"0.9","G2","post","b1","bias","informative","bayes.est"
"2427","6",-4.718,"0.9","G2","post","b0","coef","informative","bayes.est"
"2428","6",0.1,"0.9","G2","post","b1","coef","informative","bayes.est"
"2429","6",0.0295,"0.9","G3","post","b0","bias","informative","bayes.est"
"2430","6",0.0351,"0.9","G3","post","b1","bias","informative","bayes.est"
"2431","6",-6.1081,"0.9","G3","post","b0","coef","informative","bayes.est"
"2432","6",0.1656,"0.9","G3","post","b1","coef","informative","bayes.est"
"2433","6",0.1379,"0.9","G4","post","b0","bias","informative","bayes.est"
"2434","6",0.2332,"0.9","G4","post","b1","bias","informative","bayes.est"
"2435","6",-5.3294,"0.9","G4","post","b0","coef","informative","bayes.est"
"2436","6",0.1143,"0.9","G4","post","b1","coef","informative","bayes.est"
"2437","6",-0.0094,"0.9","pi","post","pi","bias","informative","bayes.est"
"2438","6",0.7154,"0.9","pi","post","pi","coef","informative","bayes.est"
"2439","6",-6.3531,"0.9",NA,"prior","b0","coef","informative","bayes.est"
"2440","6",0.0287,"0.9",NA,"prior","b1","coef","informative","bayes.est"
"2441","6",0.1936,"1","G1","post","b0","bias","uninformative","bayes.est"
"2442","6",0.4054,"1","G1","post","b1","bias","uninformative","bayes.est"
"2443","6",-3.9064,"1","G1","post","b0","coef","uninformative","bayes.est"
"2444","6",0.1279,"1","G1","post","b1","coef","uninformative","bayes.est"
"2445","6",0.1214,"1","G2","post","b0","bias","uninformative","bayes.est"
"2446","6",0.2454,"1","G2","post","b1","bias","uninformative","bayes.est"
"2447","6",-5.0153,"1","G2","post","b0","coef","uninformative","bayes.est"
"2448","6",0.1128,"1","G2","post","b1","coef","uninformative","bayes.est"
"2449","6",0.1983,"1","G3","post","b0","bias","uninformative","bayes.est"
"2450","6",0.3021,"1","G3","post","b1","bias","uninformative","bayes.est"
"2451","6",-7.11,"1","G3","post","b0","coef","uninformative","bayes.est"
"2452","6",0.2083,"1","G3","post","b1","coef","uninformative","bayes.est"
"2453","6",0.3742,"1","G4","post","b0","bias","uninformative","bayes.est"
"2454","6",0.6417,"1","G4","post","b1","bias","uninformative","bayes.est"
"2455","6",-6.4359,"1","G4","post","b0","coef","uninformative","bayes.est"
"2456","6",0.1521,"1","G4","post","b1","coef","uninformative","bayes.est"
"2457","6",-0.01,"1","pi","post","pi","bias","uninformative","bayes.est"
"2458","6",0.7149,"1","pi","post","pi","coef","uninformative","bayes.est"
"2459","6",-9.3486,"1",NA,"prior","b0","coef","uninformative","bayes.est"
"2460","6",0.2356,"1",NA,"prior","b1","coef","uninformative","bayes.est"
"2461","6",0.0137,"10","G1","post","b0","bias","uninformative","bayes.est"
"2462","6",0.0138,"10","G1","post","b1","bias","uninformative","bayes.est"
"2463","6",-3.3176,"10","G1","post","b0","coef","uninformative","bayes.est"
"2464","6",0.0922,"10","G1","post","b1","coef","uninformative","bayes.est"
"2465","6",0.0069,"10","G2","post","b0","bias","uninformative","bayes.est"
"2466","6",0.0028,"10","G2","post","b1","bias","uninformative","bayes.est"
"2467","6",-4.5033,"10","G2","post","b0","coef","uninformative","bayes.est"
"2468","6",0.0908,"10","G2","post","b1","coef","uninformative","bayes.est"
"2469","6",0.0175,"10","G3","post","b0","bias","uninformative","bayes.est"
"2470","6",0.0159,"10","G3","post","b1","bias","uninformative","bayes.est"
"2471","6",-6.0368,"10","G3","post","b0","coef","uninformative","bayes.est"
"2472","6",0.1625,"10","G3","post","b1","coef","uninformative","bayes.est"
"2473","6",0.029,"10","G4","post","b0","bias","uninformative","bayes.est"
"2474","6",0.0316,"10","G4","post","b1","bias","uninformative","bayes.est"
"2475","6",-4.8194,"10","G4","post","b0","coef","uninformative","bayes.est"
"2476","6",0.0956,"10","G4","post","b1","coef","uninformative","bayes.est"
"2477","6",-0.009,"10","pi","post","pi","bias","uninformative","bayes.est"
"2478","6",0.7156,"10","pi","post","pi","coef","uninformative","bayes.est"
"2479","6",-9.93,"10",NA,"prior","b0","coef","uninformative","bayes.est"
"2480","6",0.2269,"10",NA,"prior","b1","coef","uninformative","bayes.est"
"2481","6",0.0658,"2","G1","post","b0","bias","uninformative","bayes.est"
"2482","6",0.1302,"2","G1","post","b1","bias","uninformative","bayes.est"
"2483","6",-3.4881,"2","G1","post","b0","coef","uninformative","bayes.est"
"2484","6",0.1028,"2","G1","post","b1","coef","uninformative","bayes.est"
"2485","6",0.0423,"2","G2","post","b0","bias","uninformative","bayes.est"
"2486","6",0.0775,"2","G2","post","b1","bias","uninformative","bayes.est"
"2487","6",-4.6613,"2","G2","post","b0","coef","uninformative","bayes.est"
"2488","6",0.0976,"2","G2","post","b1","coef","uninformative","bayes.est"
"2489","6",0.0913,"2","G3","post","b0","bias","uninformative","bayes.est"
"2490","6",0.1331,"2","G3","post","b1","bias","uninformative","bayes.est"
"2491","6",-6.4747,"2","G3","post","b0","coef","uninformative","bayes.est"
"2492","6",0.1813,"2","G3","post","b1","coef","uninformative","bayes.est"
"2493","6",0.1529,"2","G4","post","b0","bias","uninformative","bayes.est"
"2494","6",0.2581,"2","G4","post","b1","bias","uninformative","bayes.est"
"2495","6",-5.3994,"2","G4","post","b0","coef","uninformative","bayes.est"
"2496","6",0.1166,"2","G4","post","b1","coef","uninformative","bayes.est"
"2497","6",-0.0094,"2","pi","post","pi","bias","uninformative","bayes.est"
"2498","6",0.7154,"2","pi","post","pi","coef","uninformative","bayes.est"
"2499","6",-10.7327,"2",NA,"prior","b0","coef","uninformative","bayes.est"
"2500","6",0.0548,"2",NA,"prior","b1","coef","uninformative","bayes.est"
"2501","6",0.0208,"3","G1","post","b0","bias","uninformative","bayes.est"
"2502","6",0.03,"3","G1","post","b1","bias","uninformative","bayes.est"
"2503","6",-3.3408,"3","G1","post","b0","coef","uninformative","bayes.est"
"2504","6",0.0937,"3","G1","post","b1","coef","uninformative","bayes.est"
"2505","6",0.01,"3","G2","post","b0","bias","uninformative","bayes.est"
"2506","6",0.0082,"3","G2","post","b1","bias","uninformative","bayes.est"
"2507","6",-4.5169,"3","G2","post","b0","coef","uninformative","bayes.est"
"2508","6",0.0913,"3","G2","post","b1","coef","uninformative","bayes.est"
"2509","6",0.0165,"3","G3","post","b0","bias","uninformative","bayes.est"
"2510","6",0.0141,"3","G3","post","b1","bias","uninformative","bayes.est"
"2511","6",-6.0309,"3","G3","post","b0","coef","uninformative","bayes.est"
"2512","6",0.1622,"3","G3","post","b1","coef","uninformative","bayes.est"
"2513","6",0.0392,"3","G4","post","b0","bias","uninformative","bayes.est"
"2514","6",0.0502,"3","G4","post","b1","bias","uninformative","bayes.est"
"2515","6",-4.8672,"3","G4","post","b0","coef","uninformative","bayes.est"
"2516","6",0.0973,"3","G4","post","b1","coef","uninformative","bayes.est"
"2517","6",-0.009,"3","pi","post","pi","bias","uninformative","bayes.est"
"2518","6",0.7156,"3","pi","post","pi","coef","uninformative","bayes.est"
"2519","6",-6.3244,"3",NA,"prior","b0","coef","uninformative","bayes.est"
"2520","6",0.0461,"3",NA,"prior","b1","coef","uninformative","bayes.est"
"2521","6",0.0211,"4","G1","post","b0","bias","uninformative","bayes.est"
"2522","6",0.0309,"4","G1","post","b1","bias","uninformative","bayes.est"
"2523","6",-3.3417,"4","G1","post","b0","coef","uninformative","bayes.est"
"2524","6",0.0938,"4","G1","post","b1","coef","uninformative","bayes.est"
"2525","6",0.0108,"4","G2","post","b0","bias","uninformative","bayes.est"
"2526","6",0.011,"4","G2","post","b1","bias","uninformative","bayes.est"
"2527","6",-4.5205,"4","G2","post","b0","coef","uninformative","bayes.est"
"2528","6",0.0915,"4","G2","post","b1","coef","uninformative","bayes.est"
"2529","6",0.0246,"4","G3","post","b0","bias","uninformative","bayes.est"
"2530","6",0.0284,"4","G3","post","b1","bias","uninformative","bayes.est"
"2531","6",-6.0791,"4","G3","post","b0","coef","uninformative","bayes.est"
"2532","6",0.1645,"4","G3","post","b1","coef","uninformative","bayes.est"
"2533","6",0.045,"4","G4","post","b0","bias","uninformative","bayes.est"
"2534","6",0.0608,"4","G4","post","b1","bias","uninformative","bayes.est"
"2535","6",-4.8944,"4","G4","post","b0","coef","uninformative","bayes.est"
"2536","6",0.0983,"4","G4","post","b1","coef","uninformative","bayes.est"
"2537","6",-0.009,"4","pi","post","pi","bias","uninformative","bayes.est"
"2538","6",0.7156,"4","pi","post","pi","coef","uninformative","bayes.est"
"2539","6",-8.8207,"4",NA,"prior","b0","coef","uninformative","bayes.est"
"2540","6",0.4087,"4",NA,"prior","b1","coef","uninformative","bayes.est"
"2541","6",0.0144,"5","G1","post","b0","bias","uninformative","bayes.est"
"2542","6",0.0147,"5","G1","post","b1","bias","uninformative","bayes.est"
"2543","6",-3.3197,"5","G1","post","b0","coef","uninformative","bayes.est"
"2544","6",0.0923,"5","G1","post","b1","coef","uninformative","bayes.est"
"2545","6",0.0072,"5","G2","post","b0","bias","uninformative","bayes.est"
"2546","6",0.003,"5","G2","post","b1","bias","uninformative","bayes.est"
"2547","6",-4.5043,"5","G2","post","b0","coef","uninformative","bayes.est"
"2548","6",0.0908,"5","G2","post","b1","coef","uninformative","bayes.est"
"2549","6",0.0133,"5","G3","post","b0","bias","uninformative","bayes.est"
"2550","6",0.0078,"5","G3","post","b1","bias","uninformative","bayes.est"
"2551","6",-6.0122,"5","G3","post","b0","coef","uninformative","bayes.est"
"2552","6",0.1612,"5","G3","post","b1","coef","uninformative","bayes.est"
"2553","6",0.0272,"5","G4","post","b0","bias","uninformative","bayes.est"
"2554","6",0.0277,"5","G4","post","b1","bias","uninformative","bayes.est"
"2555","6",-4.8109,"5","G4","post","b0","coef","uninformative","bayes.est"
"2556","6",0.0952,"5","G4","post","b1","coef","uninformative","bayes.est"
"2557","6",-0.009,"5","pi","post","pi","bias","uninformative","bayes.est"
"2558","6",0.7156,"5","pi","post","pi","coef","uninformative","bayes.est"
"2559","6",-5.5734,"5",NA,"prior","b0","coef","uninformative","bayes.est"
"2560","6",0.0032,"5",NA,"prior","b1","coef","uninformative","bayes.est"
"2561","6",0.0132,"6","G1","post","b0","bias","uninformative","bayes.est"
"2562","6",0.0135,"6","G1","post","b1","bias","uninformative","bayes.est"
"2563","6",-3.316,"6","G1","post","b0","coef","uninformative","bayes.est"
"2564","6",0.0922,"6","G1","post","b1","coef","uninformative","bayes.est"
"2565","6",0.0061,"6","G2","post","b0","bias","uninformative","bayes.est"
"2566","6",0.003,"6","G2","post","b1","bias","uninformative","bayes.est"
"2567","6",-4.4993,"6","G2","post","b0","coef","uninformative","bayes.est"
"2568","6",0.0908,"6","G2","post","b1","coef","uninformative","bayes.est"
"2569","6",0.0138,"6","G3","post","b0","bias","uninformative","bayes.est"
"2570","6",0.0119,"6","G3","post","b1","bias","uninformative","bayes.est"
"2571","6",-6.0149,"6","G3","post","b0","coef","uninformative","bayes.est"
"2572","6",0.1619,"6","G3","post","b1","coef","uninformative","bayes.est"
"2573","6",0.0271,"6","G4","post","b0","bias","uninformative","bayes.est"
"2574","6",0.0282,"6","G4","post","b1","bias","uninformative","bayes.est"
"2575","6",-4.8102,"6","G4","post","b0","coef","uninformative","bayes.est"
"2576","6",0.0953,"6","G4","post","b1","coef","uninformative","bayes.est"
"2577","6",-0.009,"6","pi","post","pi","bias","uninformative","bayes.est"
"2578","6",0.7156,"6","pi","post","pi","coef","uninformative","bayes.est"
"2579","6",-5.6327,"6",NA,"prior","b0","coef","uninformative","bayes.est"
"2580","6",0.1512,"6",NA,"prior","b1","coef","uninformative","bayes.est"
"2581","6",0.0127,"7","G1","post","b0","bias","uninformative","bayes.est"
"2582","6",0.0109,"7","G1","post","b1","bias","uninformative","bayes.est"
"2583","6",-3.3142,"7","G1","post","b0","coef","uninformative","bayes.est"
"2584","6",0.092,"7","G1","post","b1","coef","uninformative","bayes.est"
"2585","6",0.0058,"7","G2","post","b0","bias","uninformative","bayes.est"
"2586","6",8e-04,"7","G2","post","b1","bias","uninformative","bayes.est"
"2587","6",-4.4984,"7","G2","post","b0","coef","uninformative","bayes.est"
"2588","6",0.0906,"7","G2","post","b1","coef","uninformative","bayes.est"
"2589","6",0.014,"7","G3","post","b0","bias","uninformative","bayes.est"
"2590","6",0.0106,"7","G3","post","b1","bias","uninformative","bayes.est"
"2591","6",-6.0165,"7","G3","post","b0","coef","uninformative","bayes.est"
"2592","6",0.1617,"7","G3","post","b1","coef","uninformative","bayes.est"
"2593","6",0.024,"7","G4","post","b0","bias","uninformative","bayes.est"
"2594","6",0.0228,"7","G4","post","b1","bias","uninformative","bayes.est"
"2595","6",-4.7959,"7","G4","post","b0","coef","uninformative","bayes.est"
"2596","6",0.0948,"7","G4","post","b1","coef","uninformative","bayes.est"
"2597","6",-0.009,"7","pi","post","pi","bias","uninformative","bayes.est"
"2598","6",0.7156,"7","pi","post","pi","coef","uninformative","bayes.est"
"2599","6",-4.9765,"7",NA,"prior","b0","coef","uninformative","bayes.est"
"2600","6",0.0685,"7",NA,"prior","b1","coef","uninformative","bayes.est"
"2601","6",0.014,"8","G1","post","b0","bias","uninformative","bayes.est"
"2602","6",0.0159,"8","G1","post","b1","bias","uninformative","bayes.est"
"2603","6",-3.3186,"8","G1","post","b0","coef","uninformative","bayes.est"
"2604","6",0.0924,"8","G1","post","b1","coef","uninformative","bayes.est"
"2605","6",0.0064,"8","G2","post","b0","bias","uninformative","bayes.est"
"2606","6",0.0025,"8","G2","post","b1","bias","uninformative","bayes.est"
"2607","6",-4.501,"8","G2","post","b0","coef","uninformative","bayes.est"
"2608","6",0.0908,"8","G2","post","b1","coef","uninformative","bayes.est"
"2609","6",0.0162,"8","G3","post","b0","bias","uninformative","bayes.est"
"2610","6",0.0153,"8","G3","post","b1","bias","uninformative","bayes.est"
"2611","6",-6.0292,"8","G3","post","b0","coef","uninformative","bayes.est"
"2612","6",0.1624,"8","G3","post","b1","coef","uninformative","bayes.est"
"2613","6",0.0314,"8","G4","post","b0","bias","uninformative","bayes.est"
"2614","6",0.0364,"8","G4","post","b1","bias","uninformative","bayes.est"
"2615","6",-4.8304,"8","G4","post","b0","coef","uninformative","bayes.est"
"2616","6",0.096,"8","G4","post","b1","coef","uninformative","bayes.est"
"2617","6",-0.009,"8","pi","post","pi","bias","uninformative","bayes.est"
"2618","6",0.7156,"8","pi","post","pi","coef","uninformative","bayes.est"
"2619","6",-9.2388,"8",NA,"prior","b0","coef","uninformative","bayes.est"
"2620","6",0.3683,"8",NA,"prior","b1","coef","uninformative","bayes.est"
"2621","6",0.0119,"9","G1","post","b0","bias","uninformative","bayes.est"
"2622","6",0.0106,"9","G1","post","b1","bias","uninformative","bayes.est"
"2623","6",-3.3117,"9","G1","post","b0","coef","uninformative","bayes.est"
"2624","6",0.0919,"9","G1","post","b1","coef","uninformative","bayes.est"
"2625","6",0.0055,"9","G2","post","b0","bias","uninformative","bayes.est"
"2626","6",-0.0027,"9","G2","post","b1","bias","uninformative","bayes.est"
"2627","6",-4.4969,"9","G2","post","b0","coef","uninformative","bayes.est"
"2628","6",0.0903,"9","G2","post","b1","coef","uninformative","bayes.est"
"2629","6",0.0135,"9","G3","post","b0","bias","uninformative","bayes.est"
"2630","6",0.0081,"9","G3","post","b1","bias","uninformative","bayes.est"
"2631","6",-6.0131,"9","G3","post","b0","coef","uninformative","bayes.est"
"2632","6",0.1613,"9","G3","post","b1","coef","uninformative","bayes.est"
"2633","6",0.0259,"9","G4","post","b0","bias","uninformative","bayes.est"
"2634","6",0.0253,"9","G4","post","b1","bias","uninformative","bayes.est"
